"address","year","b_result","bTowers","rTowers","outer_mean_diff","golddiff_mean","air_dragon","baron_nashor","earth_dragon","rift_herald","fire_dragon","elder_dragon","water_dragon","dragon","bKills","rKills","diff"
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560055?gameHash=92f3445a57dca6c5",2016,"win",7.635,5.4425,2.1925,2825.80952380952,0,0,0,3,0,0,0,2,11,1,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560063?gameHash=9ce6d1ca1a949fb0",2016,"win",9.96433333333333,9.20966666666667,0.754666666666665,-578.25,0,1,0,1,0,0,0,4,15,9,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180",2016,"lose",6.728,11.0123333333333,-4.28433333333333,-795.952380952381,0,0,0,2,0,0,0,5,13,16,-3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560078?gameHash=5f27950f7d7d451a",2016,"lose",9.90566666666667,7.14133333333333,2.76433333333333,-3450.69230769231,NA,NA,NA,NA,NA,NA,NA,NA,2,15,-13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c",2016,"lose",15.9953333333333,14.5283333333333,1.467,1383.27450980392,0,1,0,1,0,0,0,4,16,10,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570016?gameHash=6d0142eda6d632e6",2016,"lose",20.646,12.6666666666667,7.97933333333333,-4122.13043478261,0,0,0,1,0,0,0,0,1,17,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413",2016,"win",11.2563333333333,8.4615,2.79483333333333,3740.64864864865,0,1,0,3,0,0,0,3,15,8,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570029?gameHash=e2944c4b5e1fe496",2016,"lose",9.57,13.6453333333333,-4.07533333333333,1885.83333333333,0,2,0,1,0,0,0,3,7,15,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e",2016,"win",6.89066666666667,11.014,-4.12333333333333,-708.357142857143,0,2,0,1,0,0,0,2,11,18,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580074?gameHash=e75914f4505df939",2016,"lose",9.98666666666667,9.715,0.271666666666667,-1197.87179487179,0,0,0,1,0,0,0,1,14,15,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580084?gameHash=52364c379e70a863",2016,"win",17.083,18.6535,-1.5705,3166.17142857143,0,0,0,2,0,0,0,2,19,2,17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580099?gameHash=ad39be45a4e448fb",2016,"win",12.1726666666667,NA,NA,4109.42857142857,0,1,0,1,0,0,0,2,13,1,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544",2016,"win",10.551,3.691,6.86,4268.44444444444,0,1,0,2,0,0,0,3,15,6,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580113?gameHash=fec40674312db1eb",2016,"win",16.2606666666667,15.6633333333333,0.597333333333331,1705.96296296296,0,1,0,1,0,0,0,0,15,5,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994",2016,"win",10.532,9.553,0.978999999999999,-1357.94736842105,0,1,0,0,0,0,0,3,14,10,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff",2016,"lose",12.3823333333333,12.1943333333333,0.188000000000001,-4150,NA,NA,NA,NA,NA,NA,NA,NA,2,9,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660076?gameHash=a0ef2274c968c358",2016,"win",18.3196666666667,18.5893333333333,-0.269666666666666,-176.56862745098,1,2,3,0,0,1,0,0,7,14,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837",2016,"win",9.19733333333333,8.52333333333333,0.673999999999999,3907,2,2,1,0,2,0,0,0,16,4,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660113?gameHash=c2f3e183a42920a4",2016,"lose",20.2485,14.587,5.6615,-4897.42307692308,1,0,0,0,0,0,0,0,2,25,-23
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa",2016,"win",6.566,8.976,-2.41,4809.05555555556,3,2,0,0,0,0,0,0,23,9,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660126?gameHash=95e3b907b0c652f7",2016,"lose",15.938,17.782,-1.844,-3710.7,0,0,0,0,1,0,0,0,3,25,-22
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660139?gameHash=a40233263d3f1e55",2016,"win",14.646,19.368,-4.722,831.5,1,1,0,0,2,0,0,0,23,18,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660162?gameHash=8eb31bec4b91b566",2016,"win",11.945,21.041,-9.096,-448.358974358974,0,1,0,0,1,0,2,0,19,14,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660169?gameHash=f0daec5b05c1c474",2016,"lose",NA,13.6703333333333,NA,-4753.09375,NA,NA,NA,NA,NA,NA,NA,NA,4,15,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660178?gameHash=d7f324677fe52fa9",2016,"win",17.2696666666667,18.821,-1.55133333333333,1181.48484848485,0,1,1,0,0,0,0,0,11,6,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660181?gameHash=a836c953faa3bc4b",2016,"win",8.529,7.955,0.574,1624.26666666667,1,1,1,1,0,0,0,0,16,6,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660191?gameHash=5d4a270c9ec54f2c",2016,"win",9.897,4.533,5.364,2086.14705882353,0,1,0,0,0,0,0,0,8,2,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001650088?gameHash=a7c89e010b6634a9",2016,"lose",12.4086666666667,16.8773333333333,-4.46866666666667,1300.8,0,0,1,0,0,0,1,0,9,15,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5",2016,"lose",11.102,11.874,-0.772,-5641.71428571429,NA,NA,NA,NA,NA,NA,NA,NA,5,22,-17
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660086?gameHash=b775f40808ee7697",2016,"win",7.666,4.8895,2.7765,1419.39285714286,0,1,2,0,0,0,1,0,9,1,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660107?gameHash=b5054176e521bcbc",2016,"win",20.3956666666667,19.1436666666667,1.252,1114.5,1,2,0,0,3,0,0,0,12,4,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660137?gameHash=494cbdfd727310dc",2016,"win",9.82766666666667,7.697,2.13066666666667,2615.86206896552,1,1,1,0,0,0,0,0,13,3,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660161?gameHash=06c1db9af13bdc0a",2016,"lose",13.283,15.3466666666667,-2.06366666666667,-4765.84848484848,NA,NA,NA,NA,NA,NA,NA,NA,6,21,-15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660164?gameHash=ac7bdeb229812065",2016,"win",10.2086666666667,11.3443333333333,-1.13566666666667,1363.11764705882,1,1,2,1,0,1,0,0,13,8,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660179?gameHash=a16e9570c9c11357",2016,"win",14.1743333333333,12.689,1.48533333333333,2864,0,1,1,0,0,0,0,0,13,3,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670043?gameHash=902a76a8c5e1471d",2016,"win",8.793,9.013,-0.220000000000001,2112.53488372093,1,1,0,1,0,0,0,0,16,12,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670056?gameHash=9de44619f393863e",2016,"lose",17.734,17.689,0.0450000000000017,26.7878787878788,0,0,1,0,0,0,0,0,7,13,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670058?gameHash=2b78b6785c4b9f90",2016,"win",24.342,19.3846666666667,4.95733333333333,993.692307692308,0,1,1,0,0,1,0,0,18,10,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670072?gameHash=0b096f92735d1c44",2016,"lose",3.333,11.3736666666667,-8.04066666666667,-2497.5,NA,NA,NA,NA,NA,NA,NA,NA,4,18,-14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670074?gameHash=11df9e8fe3eaeb24",2016,"win",18.9736666666667,19.2303333333333,-0.256666666666668,1427.80555555556,0,1,0,0,1,0,2,0,16,10,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670080?gameHash=9f75e09209febaa5",2016,"lose",4.3475,7.948,-3.6005,-3411.46875,0,0,0,0,0,0,1,0,8,20,-12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670114?gameHash=11438bc40e1b7b71",2016,"lose",22.1433333333333,21.972,0.171333333333333,-236.157894736842,NA,NA,NA,NA,NA,NA,NA,NA,5,11,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670118?gameHash=0c747713dc79bc86",2016,"win",10.689,7.868,2.821,4156.37037037037,0,0,0,1,1,0,2,0,23,8,15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670122?gameHash=06f228fd93d5add5",2016,"win",9.347,11.0726666666667,-1.72566666666667,1596.03703703704,0,1,0,0,1,0,0,0,11,1,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670138?gameHash=e94567b03b708106",2016,"lose",22.3656666666667,16.9496666666667,5.416,-2868.88636363636,0,2,0,0,0,0,0,0,10,18,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670139?gameHash=43a1ccb5ef23b8dd",2016,"win",15.281,19.1115,-3.8305,2738.47222222222,0,1,1,0,0,0,1,0,15,2,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670144?gameHash=2e09be4467b027c7",2016,"win",11.6813333333333,10.125,1.55633333333333,4108.32608695652,0,3,1,1,1,1,1,0,13,10,3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670029?gameHash=d34465c51253b5a5",2016,"win",14.3333333333333,16.5333333333333,-2.2,2231.4,1,3,1,0,2,1,0,0,18,14,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670057?gameHash=d3bf09f216eb5988",2016,"win",14.5146666666667,30.3823333333333,-15.8676666666667,2533.63265306122,1,1,1,1,1,0,0,0,21,12,9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670066?gameHash=d7b07d64df2c568a",2016,"lose",13.4665,13.9583333333333,-0.491833333333334,-1965.74193548387,0,0,0,0,0,0,2,0,8,17,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670073?gameHash=b292c5d1399ff0a6",2016,"lose",20.5973333333333,27.5253333333333,-6.928,2718.22448979592,0,1,2,0,0,0,0,0,17,22,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680072?gameHash=372086d9e951b6cf",2016,"lose",8.54233333333333,12.1226666666667,-3.58033333333333,3205.84,1,2,0,1,0,0,1,0,14,22,-8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680101?gameHash=35bd0a66d14e3880",2016,"win",9.231,11.6393333333333,-2.40833333333333,826.606060606061,0,1,0,0,0,0,0,0,10,6,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680116?gameHash=4d04bd98725b5dba",2016,"win",15.267,13.3273333333333,1.93966666666667,2881.21212121212,0,1,0,0,1,0,0,0,14,3,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680128?gameHash=e12ff1e3f644f7eb",2016,"lose",13.208,8.37433333333333,4.83366666666667,-4404.74285714286,0,0,1,0,1,0,0,0,8,19,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680157?gameHash=66a419089ef43687",2016,"lose",15.1713333333333,9.41266666666667,5.75866666666667,-3536.07317073171,0,0,0,0,2,0,1,0,5,10,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680182?gameHash=27a4d1ef0a493709",2016,"win",8.52133333333333,5.051,3.47033333333333,6560.82857142857,3,2,0,1,1,0,0,0,17,4,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680190?gameHash=202c3e4779d36a20",2016,"win",19.7793333333333,15.7536666666667,4.02566666666667,371.409090909091,0,1,0,0,0,0,0,0,14,8,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680206?gameHash=6b85993391be91b1",2016,"lose",10.2543333333333,11.2626666666667,-1.00833333333333,-249.85,1,1,1,0,0,0,0,0,11,23,-12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680209?gameHash=0e79fba0d5505f56",2016,"win",10.668,11.2413333333333,-0.573333333333332,615.326923076923,1,0,1,0,0,1,0,0,25,12,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680218?gameHash=c39ac1636832e863",2016,"lose",4.4775,10.0676666666667,-5.59016666666667,-1874.8,1,0,0,1,0,0,0,0,8,15,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680243?gameHash=bb155587be0669ef",2016,"lose",8.139,14.2463333333333,-6.10733333333333,1209.71428571429,0,0,0,0,0,0,1,0,11,16,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680246?gameHash=00e4eb2c47c14065",2016,"win",9.37666666666667,8.598,0.778666666666666,1966.32258064516,0,1,0,0,1,0,1,0,13,2,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680254?gameHash=028b7ab92a345cf5",2016,"lose",14.644,10.4196666666667,4.22433333333333,-4100.46153846154,0,0,0,0,1,0,0,0,4,14,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680273?gameHash=d1a938af3522a2d7",2016,"win",8.84966666666667,9.75433333333333,-0.904666666666667,3000.94285714286,0,0,2,0,1,0,0,0,14,4,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680274?gameHash=dc722201a9bdd57c",2016,"win",22.087,21.4486666666667,0.638333333333332,-797.166666666667,1,1,0,0,1,0,0,0,19,11,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680281?gameHash=bd72dad973038752",2016,"lose",7.342,10.4426666666667,-3.10066666666667,-2027.97872340426,2,1,0,0,0,0,0,0,9,27,-18
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670153?gameHash=6a3bbe6107c70a23",2016,"win",11.4216666666667,15.8186666666667,-4.397,3414.8,0,1,2,1,0,1,1,0,10,9,1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670163?gameHash=54ba421cc486f845",2016,"lose",11.4693333333333,17.3503333333333,-5.881,-2939.85185185185,0,1,1,0,2,1,0,0,15,18,-3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670184?gameHash=d11955a8b78c1093",2016,"win",9.40233333333333,10.1626666666667,-0.760333333333334,1146.41176470588,0,1,1,0,0,0,0,0,14,3,11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670199?gameHash=460d730830cff84e",2016,"win",14.7646666666667,12.294,2.47066666666667,5733.19230769231,0,1,0,1,1,0,0,0,28,5,23
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670206?gameHash=e8476fbf088bbca1",2016,"lose",10.16,9.86966666666667,0.290333333333333,1499.175,1,1,0,1,0,0,2,0,6,15,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670241?gameHash=60441fc0b24c33af",2016,"win",11.635,4.6885,6.9465,2612.43243243243,1,1,0,1,0,1,2,0,19,7,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670246?gameHash=aff6108aebaadab8",2016,"lose",18.2966666666667,14.6656666666667,3.631,-3230.78048780488,0,0,0,1,1,0,0,0,4,13,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670253?gameHash=26b04bf2495fc971",2016,"win",17.0853333333333,27.966,-10.8806666666667,996.567567567568,1,2,0,0,0,0,0,0,10,5,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690019?gameHash=04d6388306d1e785",2016,"lose",8.69833333333333,11.958,-3.25966666666667,-1549.73913043478,0,1,0,0,1,0,0,0,15,16,-1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690044?gameHash=84147b07246747a8",2016,"lose",12.696,18.063,-5.367,-2950.83333333333,0,0,0,1,0,0,0,0,4,15,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690053?gameHash=c72003e35dd7a876",2016,"win",8.60566666666667,4.5935,4.01216666666667,3382.67741935484,0,2,3,1,1,0,0,0,7,2,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690064?gameHash=c9c59a550f1c3fa9",2016,"win",9.887,9.768,0.119,844.323529411765,0,3,0,1,0,2,0,0,14,21,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690074?gameHash=fb1883afeddb8d8c",2016,"win",22.717,16.9453333333333,5.77166666666666,704.511627906977,0,2,0,0,1,1,1,0,14,7,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690079?gameHash=6e17d788114cba1e",2016,"win",8.63666666666667,4.7885,3.84816666666667,3528.34482758621,0,1,1,0,1,0,1,0,19,5,14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700064?gameHash=613b0e036c65b076",2016,"lose",11.6555,10.8883333333333,0.767166666666666,-4436.65384615385,0,0,0,1,0,0,1,0,5,21,-16
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700085?gameHash=5bab9895cc6d5e6b",2016,"win",13.3933333333333,14.5016666666667,-1.10833333333333,-4624.02127659574,1,1,0,0,1,0,0,0,7,11,-4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700087?gameHash=79230fcf1255340c",2016,"lose",6.2195,9.48166666666667,-3.26216666666667,-1344.13793103448,2,0,0,0,0,0,1,0,3,8,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700101?gameHash=72a4e8440af8dc8c",2016,"lose",10.712,10.0266666666667,0.685333333333332,-547.30612244898,0,2,0,0,0,0,1,0,8,22,-14
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700102?gameHash=f8658edaa5bc3fcf",2016,"win",13.5576666666667,9.495,4.06266666666667,1020.9756097561,0,2,0,1,1,1,0,0,13,9,4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700108?gameHash=ae93631b353b0d04",2016,"win",15.0263333333333,26.5426666666667,-11.5163333333333,4067.37209302326,0,2,1,1,2,0,0,0,19,12,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700007?gameHash=b6e9a707b663f68c",2016,"win",11.3703333333333,4.746,6.62433333333333,2035.14814814815,0,1,1,1,3,0,0,0,12,2,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700033?gameHash=dc6495b55f2d5c6d",2016,"win",7.63833333333333,14.5556666666667,-6.91733333333333,3786.39024390244,0,2,2,1,1,0,1,0,13,7,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700035?gameHash=b9a8d1cd9bf991f1",2016,"lose",13.5673333333333,16.4953333333333,-2.928,-1571.86486486486,NA,NA,NA,NA,NA,NA,NA,NA,5,17,-12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700048?gameHash=7221e7af44168386",2016,"lose",7.57033333333333,9.46133333333333,-1.891,-1454.72727272727,0,0,2,1,1,0,0,0,8,12,-4
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690083?gameHash=e9f4f66cbb72bf04",2016,"lose",9.64933333333333,10.1126666666667,-0.463333333333335,-3261.35555555556,0,0,0,0,0,1,2,0,17,26,-9
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690102?gameHash=1ee5c13ec1d30091",2016,"win",7.69233333333333,4.7005,2.99183333333333,4061.28125,0,0,0,1,3,0,1,0,24,5,19
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690113?gameHash=9c10261f11a9c69f",2016,"lose",13.986,13.4183333333333,0.567666666666668,-2971.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,5,10,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690128?gameHash=2d1412573ba8a216",2016,"win",13.7243333333333,8.23,5.49433333333333,2154.25,0,1,0,1,2,0,1,0,20,8,12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690145?gameHash=4b2cd21568456013",2016,"lose",17.171,16.949,0.221999999999998,-3477.58823529412,NA,NA,NA,NA,NA,NA,NA,NA,3,21,-18
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690172?gameHash=e9d1e94caf2721c6",2016,"lose",17.3726666666667,14.117,3.25566666666667,-2257.58823529412,0,0,0,1,0,0,0,0,8,14,-6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690174?gameHash=c525a604720b11a2",2016,"win",19.3613333333333,21.604,-2.24266666666666,2186.02564102564,1,1,0,1,0,0,2,0,18,12,6
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690187?gameHash=eee1f36844fc6dda",2016,"win",18.3086666666667,13.027,5.28166666666667,-1536.34285714286,1,1,0,0,2,0,1,0,10,5,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690189?gameHash=84863eaa760a091e",2016,"lose",12.7266666666667,13.07,-0.343333333333334,-2829.375,NA,NA,NA,NA,NA,NA,NA,NA,3,10,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690196?gameHash=20e893ad3e8916a9",2016,"win",6.62166666666667,4.766,1.85566666666667,5208.93548387097,1,1,0,1,1,0,0,0,19,4,15
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700214?gameHash=acf5b0131f0c7dfd",2016,"win",7.22366666666667,9.96933333333333,-2.74566666666667,3501.0625,0,1,0,0,0,0,3,0,10,5,5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700227?gameHash=5b108ff18eaa91c4",2016,"win",7.99033333333333,8.87333333333333,-0.883,763.4,1,1,2,1,1,1,0,0,17,16,1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700232?gameHash=5a6b6206e4d20a27",2016,"lose",12.7125,16.1616666666667,-3.44916666666666,-600.8,1,0,0,1,0,0,0,0,5,8,-3
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700244?gameHash=9f39440a33d49a3a",2016,"win",19.7236666666667,15.2743333333333,4.44933333333333,-56.8333333333333,0,0,0,1,0,0,0,0,12,11,1
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700246?gameHash=d62e989b68338ae6",2016,"win",19.6993333333333,NA,NA,6167.83783783784,1,2,3,0,0,0,0,0,16,3,13
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700254?gameHash=27ae83a30858d68d",2016,"lose",9.2005,10.5953333333333,-1.39483333333333,-3606.21428571429,NA,NA,NA,NA,NA,NA,NA,NA,5,12,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690146?gameHash=ae6c2f9529fb64bc",2016,"lose",14.6026666666667,14.466,0.136666666666665,-1875.45945945946,NA,NA,NA,NA,NA,NA,NA,NA,7,18,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690173?gameHash=21554efe33ac41c0",2016,"win",12.8683333333333,7.59933333333333,5.269,145.675675675676,0,1,0,1,1,0,0,0,14,12,2
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690178?gameHash=b180001a87c4abd7",2016,"lose",9.4865,13.621,-4.1345,-1968.08163265306,NA,NA,NA,NA,NA,NA,NA,NA,5,7,-2
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690188?gameHash=e9686c70e33f3360",2016,"lose",21.8696666666667,15.3866666666667,6.483,-2198.15909090909,0,1,1,0,0,0,0,0,11,18,-7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700218?gameHash=b3752c26ee320c5b",2016,"win",16.413,17.288,-0.875,1690.40740740741,0,1,0,1,0,0,1,0,13,5,8
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700226?gameHash=f2766d41470265f6",2016,"win",8.34233333333333,12.5476666666667,-4.20533333333333,1793.08108108108,1,2,0,0,0,0,0,0,14,4,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700228?gameHash=1886fc9a9bff954d",2016,"lose",15.6136666666667,13.2166666666667,2.397,-7830.69117647059,0,2,1,0,0,0,0,0,5,10,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700245?gameHash=63306591cbee47b8",2016,"lose",12.685,10.15,2.535,-3435.39473684211,0,1,0,1,0,0,1,0,10,28,-18
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720037?gameHash=61466168685988df",2016,"win",18.3536666666667,14.362,3.99166666666667,1006,0,2,3,0,0,0,1,0,13,6,7
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720042?gameHash=afa0da9f1251993a",2016,"lose",19.3096666666667,13.5656666666667,5.744,-2105.64705882353,NA,NA,NA,NA,NA,NA,NA,NA,5,15,-10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720043?gameHash=0a5108ce4179f9da",2016,"lose",19.674,17.206,2.468,-2582.61764705882,1,0,0,0,0,0,1,0,5,16,-11
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720064?gameHash=37f1b13c86d9b810",2016,"win",10.5526666666667,19.0995,-8.54683333333333,5396.91666666667,1,2,0,0,0,0,1,0,22,12,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720068?gameHash=b330df4de0bcddf3",2016,"lose",11.7826666666667,8.82566666666667,2.957,259.1,0,1,0,0,0,0,1,0,10,15,-5
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001720078?gameHash=d58b97a650688653",2016,"win",5.748,4.425,1.323,4077.92592592593,2,1,0,0,1,0,0,0,11,1,10
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710054?gameHash=3a95b4b1a2254234",2016,"lose",15.5483333333333,12.6216666666667,2.92666666666667,-1039.94871794872,0,1,0,0,0,0,2,0,4,16,-12
"http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001710073?gameHash=4d7a672bc5fd051a",2016,"win",14.415,15.395,-0.979999999999999,3073.51515151515,0,1,1,0,0,0,2,0,18,5,13
